 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
255440,730574948025016320,Thu May 12 01:46:55 +0000 2016,1821,1821,0,0,95,95,47198,47198,15082,15082,20,20,1,57.0,3.0,1.0,0.0,1529250492000.0,1529250492000.0,1463017615000.0,0,0,0,0,0,0.0,7.126068221375919e-07,1.434332982394831e-09,57.0,2.277116846366194e-07,3.019648383989117e-10,2.749389853622092e-08,3.0,1.0,0.3299999999999999,1
255441,730577281534590977,Thu May 12 01:56:12 +0000 2016,170610,170605,0,0,85,85,8125,8121,57577,57570,97,96,3,417.0,12.0,3.0,3.0,1529243036000.0,1529235316000.0,1463018172000.0,4,0,7,1,5,0.0114285714285714,1.2268805867234396e-07,1.2835058445722139e-09,139.0,8.694166589756983e-07,1.4647066696882911e-09,2.5762227310878284e-06,4.0,1.0,0.5757142857142856,-1
255442,730577634304921600,Thu May 12 01:57:36 +0000 2016,102662,102661,0,0,17832,17830,8311,8305,364160,364071,64,64,3,417.0,12.0,3.0,3.0,1529243035000.0,1529235315000.0,1463018256000.0,6,2,89,0,1,0.0228571428571428,1.254968325375612e-07,2.692647717253991e-07,139.0,5.498848097326229e-06,9.664056410063672e-10,1.5502052487030572e-06,4.0,1.0,0.5757142857142856,-1
255443,730578402684571649,Thu May 12 02:00:39 +0000 2016,80790,80787,0,0,37313,37303,233,229,96607,96602,35,35,3,417.0,12.0,3.0,3.0,1529243036000.0,1529235317000.0,1463018439000.0,4,10,5,0,3,0.04,3.5183302059203164e-09,5.634311372253424e-07,139.0,1.458778224048687e-06,5.285045373700046e-10,1.2199394735463622e-06,4.0,1.0,0.5757142857142856,-1
255444,730579879813615616,Thu May 12 02:06:31 +0000 2016,536,536,0,0,542,542,40053,40053,208,208,2,2,1,130.0,3.0,3.0,1.0,1529237028000.0,1529237028000.0,1463018791000.0,0,0,0,0,0,0.0,6.048635816142312e-07,8.185056331233946e-09,130.0,3.141128628960629e-09,3.0203159893852195e-11,8.09444685155239e-09,3.0,3.0,0.4928571428571429,1
255445,730598989515636736,Thu May 12 03:22:27 +0000 2016,29,29,0,0,111,111,799,795,1790,1789,0,0,4,549.0,2.0,1.0,3.0,1529237436000.0,1529220205000.0,1463023347000.0,4,0,1,0,0,0.0114285714285714,1.2066918265688138e-08,1.6763803848452855e-09,137.25,2.7033521521378933e-08,0.0,4.3797325369831784e-10,0.5,0.25,0.1228571428571428,1
255446,730603579413831680,Thu May 12 03:40:42 +0000 2016,859,859,0,0,98,98,2575,2575,1120,1120,4,4,1,103.0,4.0,1.0,1.0,1529223569000.0,1529223569000.0,1463024442000.0,0,0,0,0,0,0.0,3.889779392408e-08,1.4803820600232387e-09,103.0,1.69186521145513e-08,6.042375755196891e-11,1.2976001934285328e-08,4.0,1.0,0.4128571428571428,1
255447,730603812184973314,Thu May 12 03:41:37 +0000 2016,38,38,0,0,156,156,960,960,3202,3202,0,0,1,125.0,4.0,1.0,1.0,1529250620000.0,1529250620000.0,1463024497000.0,0,0,0,0,0,0.0,1.4495790430009016e-08,2.355565944876465e-09,125.0,4.834950099675924e-08,0.0,5.737917045211901e-10,4.0,1.0,0.4128571428571428,1
255448,730618170772496385,Thu May 12 04:38:40 +0000 2016,487,487,0,0,11,11,185,185,81,81,0,0,1,123.0,2.0,2.0,1.0,1529248339000.0,1529248339000.0,1463027920000.0,0,0,0,0,0,0.0,2.7937002331561804e-09,1.6611190575523238e-10,123.0,1.2231876696521655e-09,0.0,7.354227100254379e-09,2.0,2.0,0.3285714285714285,1
255449,730620684926390272,Thu May 12 04:48:40 +0000 2016,629,629,0,0,1467,1467,22100,22100,22633,22633,8,8,1,55.0,1.0,1.0,1.0,1529227167000.0,1529227167000.0,1463028520000.0,0,0,0,0,0,0.0,3.338436811253861e-07,2.216057376520097e-08,55.0,3.418952051995866e-07,1.2084839135760583e-10,9.501704770491761e-09,1.0,1.0,0.1642857142857142,1
255450,730624081234518016,Thu May 12 05:02:10 +0000 2016,424,424,0,0,184,184,17801,17801,2672,2672,0,0,1,69.0,0.0,1.0,1.0,1529227031000.0,1529227031000.0,1463029330000.0,0,0,0,0,0,0.0,2.689066195818493e-07,2.7795527219291197e-09,69.0,4.0363939527144616e-08,0.0,6.405056272271449e-09,0.0,1.0,0.0814285714285714,1
255451,730630479137775616,Thu May 12 05:27:35 +0000 2016,143,143,0,0,321,321,4261,4261,1456,1456,3,3,1,35.0,0.0,0.0,1.0,1529254801000.0,1529254801000.0,1463030855000.0,0,0,0,0,0,0.0,6.434228488891316e-08,4.8471892629291525e-09,35.0,2.1986004881074285e-08,4.5300834232982726e-11,2.1593397651055104e-09,0.0,0.0,0.0,1
255452,730643108870934528,Thu May 12 06:17:46 +0000 2016,14997,14991,0,0,13136,13135,14172,14169,13985,13979,12,12,2,270.0,5.0,3.0,1.0,1529248312000.0,1529235234000.0,1463033866000.0,3,1,6,0,6,0.0114285714285714,2.140318443500985e-07,1.9838571178259203e-07,135.0,2.1120768721677442e-07,1.8122933475876248e-10,2.2649136111476338e-07,2.5,1.5,0.4514285714285714,1
255453,730644158080126977,Thu May 12 06:21:56 +0000 2016,239,239,0,0,324,323,10680,10659,3029,3027,1,1,3,430.0,5.0,3.0,0.0,1529254785000.0,1529240042000.0,1463034116000.0,21,1,2,0,0,0.0628571428571428,1.612789505343113e-07,4.892732207220679e-09,143.33333333333334,4.5741005727380984e-08,1.5101025330928023e-11,3.609145054091797e-09,1.6666666666666667,1.0,0.3823809523809524,1
255454,730650217134084096,Thu May 12 06:46:01 +0000 2016,405,404,0,0,286,286,33299,33294,6847,6845,3,3,2,176.0,4.0,2.0,2.0,1529251042000.0,1529234202000.0,1463035561000.0,5,0,2,0,1,0.0142857142857142,5.028884408466352e-07,4.3192316310441065e-09,88.0,1.0340482160055593e-07,4.530662550046265e-11,6.1163944425624584e-09,2.0,1.0,0.3285714285714285,1
255455,730650770497011712,Thu May 12 06:48:13 +0000 2016,1348,1348,0,0,2544,2544,10285,10285,10955,10955,3,3,1,143.0,2.0,1.0,1.0,1529219706000.0,1529219706000.0,1463035693000.0,0,0,0,0,0,0.0,1.554000661761021e-07,3.8438285692951266e-08,143.0,1.6552335682636832e-07,4.532816709074441e-11,2.0367456412774487e-08,2.0,1.0,0.2471428571428571,1
255456,730653131063857152,Thu May 12 06:57:36 +0000 2016,1779,1779,0,0,553,553,6365,6365,841,841,18,18,1,140.0,0.0,1.0,0.0,1529220460000.0,1529220460000.0,1463036256000.0,0,0,0,0,0,0.0,9.617098363833161e-08,8.355468020738e-09,140.0,1.2706959503509328e-08,2.7196821767320796e-10,2.6879525513368723e-08,0.0,1.0,0.0814285714285714,1
255457,730660383132946432,Thu May 12 07:26:25 +0000 2016,3384,3384,0,0,2784,2784,7758,7758,342,342,5,5,1,140.0,1.0,1.0,1.0,1529245959000.0,1529245959000.0,1463037985000.0,0,0,0,0,0,0.0,1.1717621807910933e-07,4.20493156911885e-08,140.0,5.165540936202035e-09,7.551960433043909e-11,5.111166821084119e-08,1.0,1.0,0.1642857142857142,1
255458,730661734218878977,Thu May 12 07:31:47 +0000 2016,87,87,0,0,180,180,2348,2348,194,194,1,1,1,138.0,2.0,0.0,0.0,1529222109000.0,1529222109000.0,1463038307000.0,0,0,0,0,0,0.0,3.547695854644313e-08,2.7196986960646353e-09,138.0,2.9312308168696623e-09,1.5109437200359085e-11,1.3145210364312403e-09,2.0,0.0,0.1657142857142857,1
255459,730681737643098112,Thu May 12 08:51:16 +0000 2016,45,45,0,0,190,190,1004,1004,4240,4240,1,1,1,85.0,1.0,1.0,1.0,1529246055000.0,1529246055000.0,1463043076000.0,0,0,0,0,0,0.0,1.516548069536267e-08,2.8699614861742104e-09,85.0,6.404545632304553e-08,1.5105060453548472e-11,6.797277204096811e-10,1.0,1.0,0.1642857142857142,1
255460,730684485671354368,Thu May 12 09:02:11 +0000 2016,62750,62750,0,0,60603,60603,255304,255304,458874,458874,42,42,1,55.0,1.0,1.0,0.0,1529253614000.0,1529253614000.0,1463043731000.0,0,0,0,0,0,0.0,3.855980231833365e-06,9.153165245738312e-07,55.0,6.9305967509412455e-06,6.343463860221592e-10,9.477437076878688e-07,1.0,1.0,0.1642857142857142,-1
255461,730686793142685696,Thu May 12 09:11:21 +0000 2016,500,500,0,0,921,921,104028,104024,181,181,1,1,3,251.0,0.0,3.0,2.0,1529235806000.0,1529228608000.0,1463044281000.0,4,0,0,0,0,0.0114285714285714,1.571621140319701e-06,1.3914168014711853e-08,83.66666666666667,2.7344890452365314e-09,1.510767428307476e-11,7.553837141537381e-09,0.0,1.0,0.2442857142857143,1
255462,730691498719711232,Thu May 12 09:30:03 +0000 2016,453,453,0,0,322,322,6450,6450,2979,2979,1,1,1,140.0,6.0,1.0,0.0,1529245827000.0,1529245827000.0,1463045403000.0,0,0,0,0,0,0.0,9.743140013725593e-08,4.864017185146731e-09,140.0,4.499971178432332e-08,1.51056434321327e-11,6.842856474756113e-09,6.0,1.0,0.5785714285714286,1
255463,730711462562267136,Thu May 12 10:49:23 +0000 2016,417,417,0,0,397,397,3268,3268,8882,8882,0,0,1,84.0,0.0,1.0,1.0,1529247406000.0,1529247406000.0,1463050163000.0,0,0,0,0,0,0.0,4.936761490202847e-08,5.997228615699297e-09,84.0,1.3417477220312638e-07,0.0,6.299356001880622e-09,0.0,1.0,0.0814285714285714,1
255464,730720179773161472,Thu May 12 11:24:01 +0000 2016,3037,3037,0,0,107,107,4524,4524,205,205,19,19,1,98.0,1.0,1.0,0.0,1529225349000.0,1529225349000.0,1463052241000.0,0,0,0,0,0,0.0,6.836614051738359e-08,1.6169710511405931e-09,98.0,3.097935191437585e-09,2.871257006698249e-10,4.5894776470224137e-08,1.0,1.0,0.1642857142857142,1
255465,730726430577950720,Thu May 12 11:48:52 +0000 2016,76,76,0,0,128,128,5389,5389,2713,2713,18,18,1,148.0,2.0,1.0,0.0,1529236519000.0,1529236519000.0,1463053732000.0,0,0,0,0,0,0.0,8.142600582837348e-08,1.9340376221992584e-09,148.0,4.099253178927023e-08,2.7197404062177073e-10,1.1483348381808098e-09,2.0,1.0,0.2471428571428571,1
255466,730730993116692481,Thu May 12 12:06:59 +0000 2016,117,117,0,0,464,464,3693,3693,2160,2160,0,0,1,140.0,0.0,0.0,1.0,1529238710000.0,1529238710000.0,1463054819000.0,0,0,0,0,0,0.0,5.5799076545680886e-08,7.0107694333051535e-09,140.0,3.2636340465386064e-08,0.0,1.7678017752084112e-09,0.0,0.0,0.0,1
255467,730737185285132288,Thu May 12 12:31:36 +0000 2016,2008,2006,0,0,1998,1998,2763,2757,139,137,19,19,2,250.0,12.0,2.0,1.0,1529241859000.0,1529229257000.0,1463056296000.0,6,0,2,0,2,0.0171428571428571,4.174626421172847e-08,3.0187852296429064e-08,125.0,2.100155890492312e-09,2.8707166848456057e-10,3.0338942648263034e-08,6.0,1.0,0.6599999999999999,1
255468,730742124069695488,Thu May 12 12:51:13 +0000 2016,191,191,0,0,485,485,105746,105742,67,67,1,1,3,251.0,0.0,3.0,2.0,1529232556000.0,1529225360000.0,1463057473000.0,4,0,0,0,0,0.0114285714285714,1.5979730618547166e-06,7.329042564253376e-09,83.66666666666667,1.0124656738246932e-09,1.5111427967532735e-11,2.886282741798752e-09,0.0,1.0,0.2442857142857143,1
255469,730742461274984448,Thu May 12 12:52:34 +0000 2016,9964,9964,0,0,7409,7409,20427,20427,29423,29423,27,27,1,64.0,0.0,0.0,1.0,1529254120000.0,1529254120000.0,1463057554000.0,0,0,0,0,0,0.0,3.085809617375016e-07,1.1192423486136729e-07,64.0,4.444792498752881e-07,4.0787614269900345e-10,1.5052140317973598e-07,0.0,0.0,0.0,1
255470,730747733095682050,Thu May 12 13:13:31 +0000 2016,212,212,0,0,403,403,104245,104227,271,271,1,1,6,671.0,2.0,12.0,3.0,1529239920000.0,1529225528000.0,1463058811000.0,18,0,0,0,0,0.0514285714285714,1.5751473732481575e-06,6.0893509656962685e-09,111.83333333333331,4.094824098520319e-09,1.511005202406022e-11,3.203331029100766e-09,0.3333333333333333,2.0,1.004761904761905,1
255471,730750067833966592,Thu May 12 13:22:47 +0000 2016,51,51,0,0,7,7,1093,1093,762,762,0,0,1,116.0,1.0,1.0,1.0,1529226938000.0,1529226938000.0,1463059367000.0,0,0,0,0,0,0.0,1.6518665918686965e-08,1.05792004968718e-10,116.0,1.1516215398023301e-08,0.0,7.707703219149452e-10,1.0,1.0,0.1642857142857142,1
255472,730752844790411265,Thu May 12 13:33:49 +0000 2016,120,120,0,0,485,485,4005,4005,4600,4600,1,1,1,142.0,0.0,1.0,0.0,1529236804000.0,1529236804000.0,1463060029000.0,0,0,0,0,0,0.0,6.05197216092806e-08,7.3288551761550795e-09,142.0,6.951079136147085e-08,1.511104160031975e-11,1.8133249920383695e-09,0.0,1.0,0.0814285714285714,1
255473,730754436625141760,Thu May 12 13:40:09 +0000 2016,1300,1300,0,0,2210,2210,770,769,13349,13344,1,1,2,287.0,10.0,5.0,0.0,1529222472000.0,1529222454000.0,1463060409000.0,1,0,5,0,0,0.0028571428571428,1.163808933829648e-08,3.3402827841084704e-08,143.5,2.0176214880119442e-07,1.5114401738047376e-11,1.9648722259461587e-08,5.0,2.5,0.8214285714285714,1
255474,730754639788789762,Thu May 12 13:40:57 +0000 2016,91,91,0,0,118,118,23767,23736,1600,1600,2,2,2,241.0,1.0,3.0,1.0,1529231981000.0,1529225059000.0,1463060457000.0,31,0,0,0,0,0.0885714285714285,3.591726253728115e-07,1.783244405856513e-09,120.5,2.4179585164156112e-08,3.022448145519514e-11,1.3752139062113787e-09,0.5,1.5,0.2857142857142857,1
255475,730759610760597504,Thu May 12 14:00:43 +0000 2016,1041,1041,0,0,4004,4004,9783,9783,3804,3804,46,46,1,100.0,1.0,1.0,0.0,1529242084000.0,1529242084000.0,1463061643000.0,0,0,0,0,0,0.0,1.4782313100633465e-07,6.05012589746871e-08,100.0,5.747921806686058e-08,6.950694088001014e-10,1.572972292523708e-08,1.0,1.0,0.1642857142857142,1
255476,730769168140767232,Thu May 12 14:38:41 +0000 2016,151,151,0,0,474,474,126959,126937,89,89,1,1,6,680.0,2.0,0.0,6.0,1529239731000.0,1529225286000.0,1463063921000.0,22,0,0,0,0,0.0628571428571428,1.918510706555764e-06,7.1627381667107675e-09,113.33333333333331,1.3449023140026543e-09,1.5111261955086004e-11,2.2818005552179867e-09,0.3333333333333333,0.0,0.0276190476190476,1
255477,730773476475174912,Thu May 12 14:55:48 +0000 2016,128,128,0,0,409,409,312,312,1885,1885,0,0,1,102.0,2.0,1.0,1.0,1529252339000.0,1529252339000.0,1463064948000.0,0,0,0,0,0,0.0,4.713888782834785e-09,6.179424718523805e-09,102.0,2.8479744729626824e-08,0.0,1.933903090393758e-09,2.0,1.0,0.2471428571428571,1
255478,730778218798710784,Thu May 12 15:14:39 +0000 2016,3238,3234,0,0,2884,2880,9435,9423,2667,2664,473,473,11,1552.0,41.0,12.0,2.0,1529246593000.0,1529225972000.0,1463066079000.0,12,4,3,0,4,0.0457142857142857,1.4256462257153218e-07,4.3577781822607185e-08,141.0909090909091,4.02988710544013e-08,7.147118863416503e-09,4.8926788329265626e-08,3.727272727272727,1.0909090909090908,1.2859740259740262,-1
255479,730783142206799874,Thu May 12 15:34:13 +0000 2016,75,75,0,0,46,46,336,336,560,560,0,0,1,130.0,2.0,2.0,1.0,1529236494000.0,1529236494000.0,1463067253000.0,0,0,0,0,0,0.0,5.077888077936393e-09,6.95187058288911e-10,130.0,8.463146796560656e-09,0.0,1.1334571602536592e-09,2.0,2.0,0.3285714285714285,1
255480,730789764039872515,Thu May 12 16:00:31 +0000 2016,843,843,0,0,195,195,68264,68264,6389,6389,26,26,1,97.0,0.0,1.0,1.0,1529228042000.0,1529228042000.0,1463068831000.0,0,0,0,0,0,0.0,1.031813997902726e-06,2.947435391876121e-09,97.0,9.657007548049509e-08,3.929913855834828e-10,1.2741989924879848e-08,0.0,1.0,0.0814285714285714,1
255481,730790461280030720,Thu May 12 16:03:18 +0000 2016,8142,8141,0,0,703,703,52822,52821,9375,9375,45,45,2,144.0,3.0,0.0,1.0,1529247806000.0,1529247341000.0,1463068998000.0,1,0,0,0,1,0.0028571428571428,7.981709190047666e-07,1.0622735906636456e-08,72.0,1.4166166305080626e-07,6.799759826438699e-10,1.230303211263642e-07,1.5,0.0,0.1242857142857142,1
255482,730791729494790144,Thu May 12 16:08:20 +0000 2016,669,669,0,0,849,849,7943,7943,48,48,1,1,1,150.0,2.0,5.0,0.0,1529243964000.0,1529243964000.0,1463069300000.0,0,0,0,0,0,0.0,1.200308323439315e-07,1.282968357799293e-08,150.0,7.253531351515437e-10,1.5111523648990496e-11,1.010960932117464e-08,2.0,5.0,0.5728571428571428,1
255483,730796504047226880,Thu May 12 16:27:18 +0000 2016,54,54,0,0,164,164,515,515,400,400,0,0,1,96.0,2.0,1.0,1.0,1529250801000.0,1529250801000.0,1463070438000.0,0,0,0,0,0,0.0,7.781764509209476e-09,2.478076465068649e-09,96.0,6.044088939191826e-09,0.0,8.159520067908965e-10,2.0,1.0,0.2471428571428571,1
255484,730798570614358016,Thu May 12 16:35:31 +0000 2016,40,40,0,0,50,50,3515,3515,3820,3820,0,0,1,130.0,3.0,1.0,0.0,1529249130000.0,1529249130000.0,1463070931000.0,0,0,0,0,0,0.0,5.3114168307904545e-08,7.555358223030517e-10,130.0,5.7722936823953165e-08,0.0,6.044286578424413e-10,3.0,1.0,0.3299999999999999,1
255485,730801289446182912,Thu May 12 16:46:19 +0000 2016,759,759,0,0,749,749,1814,1786,846,825,1,1,3,415.0,13.0,6.0,1.0,1529254578000.0,1529247058000.0,1463071579000.0,28,0,21,0,0,0.08,2.740885162970629e-08,1.1317105772133414e-08,138.33333333333334,1.2782738962917049e-08,1.5109620523542608e-11,1.1468201977368842e-08,4.333333333333333,2.0,0.8476190476190476,1
255486,730801366340247552,Thu May 12 16:46:38 +0000 2016,146,146,0,0,155,155,1894,1881,2676,2656,0,0,2,290.0,2.0,2.0,0.0,1529253330000.0,1529227438000.0,1463071598000.0,13,0,20,0,0,0.0371428571428571,2.8618169134648817e-08,2.342036016827121e-09,145.0,4.043411858728629e-08,0.0,2.206046828753288e-09,1.0,1.0,0.2457142857142857,1
255487,730803376989085696,Thu May 12 16:54:37 +0000 2016,240,240,0,0,506,506,486,486,1193,1193,0,0,1,72.0,1.0,0.0,0.0,1529242384000.0,1529242384000.0,1463072077000.0,0,0,0,0,0,0.0,7.344684074081748e-09,7.64693444750075e-09,72.0,1.8029234774443472e-08,0.0,3.6270044810280235e-09,1.0,0.0,0.0828571428571428,1
255488,730805540188721152,Thu May 12 17:03:13 +0000 2016,1832,1832,0,0,162,162,20185,20185,30666,30666,11,11,1,80.0,1.0,1.0,1.0,1529239526000.0,1529239526000.0,1463072593000.0,0,0,0,0,0,0.0,3.050617443610391e-07,2.448352865320204e-09,80.0,4.6346412943153946e-07,1.6624618221310029e-10,2.7687545983127253e-08,1.0,1.0,0.1642857142857142,1
255489,730806905678008321,Thu May 12 17:08:38 +0000 2016,954,951,0,0,756,755,10768,10726,3378,3369,10,10,3,312.0,3.0,3.0,2.0,1529234589000.0,1529226435000.0,1463072918000.0,42,1,9,0,3,0.1228571428571428,1.6275284220073586e-07,1.1426555414539032e-08,104.0,5.1056751574487896e-08,1.5114491289072794e-10,1.4419224689775444e-08,1.0,1.0,0.3271428571428572,1
255490,730807281806397440,Thu May 12 17:10:08 +0000 2016,42,42,0,0,346,346,575,575,4278,4278,0,0,1,70.0,5.0,0.0,1.0,1529245232000.0,1529245232000.0,1463073008000.0,0,0,0,0,0,0.0,8.689446496463531e-09,5.228779978741534e-09,70.0,6.464948193368869e-08,0.0,6.34707396263423e-10,5.0,0.0,0.4142857142857143,1
255491,730808851545640960,Thu May 12 17:16:22 +0000 2016,874,874,0,0,698,698,13302,13302,84776,84776,12,12,1,41.0,0.0,0.0,1.0,1529245346000.0,1529245346000.0,1463073382000.0,0,0,0,0,0,0.0,2.010216894877112e-07,1.0548273888319228e-08,41.0,1.2811468010833107e-06,1.8134568289374032e-10,1.3208010570760752e-08,0.0,0.0,0.0,1
255492,730815142133387264,Thu May 12 17:41:22 +0000 2016,4974,4974,0,0,4602,4602,24178,24178,0,0,43,43,1,140.0,2.0,1.0,0.0,1529238673000.0,1529238673000.0,1463074882000.0,0,0,0,0,0,0.0,3.654264611288673e-07,6.955466019170517e-08,140.0,0.0,6.499023007916823e-10,7.517707079390298e-08,2.0,1.0,0.2471428571428571,1
255493,730815527938035713,Thu May 12 17:42:54 +0000 2016,18,18,0,0,209,209,36,36,229,229,0,0,1,140.0,0.0,1.0,0.0,1529233500000.0,1529233500000.0,1463074974000.0,0,0,0,0,0,0.0,5.441475525013963e-10,3.15907884646644e-09,140.0,3.4613830423005487e-09,0.0,2.7207377625069816e-10,0.0,1.0,0.0814285714285714,1
255494,730819286739128323,Thu May 12 17:57:50 +0000 2016,541,541,0,0,1573,1573,10506,10506,1808,1808,3,3,1,140.0,2.0,1.0,1.0,1529244370000.0,1529244370000.0,1463075870000.0,0,0,0,0,0,0.0,1.5877645707549666e-07,2.3772641060323263e-08,140.0,2.7324179934561012e-08,4.533879413920521e-11,8.176095876436672e-09,2.0,1.0,0.2471428571428571,1
255495,730822139956236288,Thu May 12 18:09:10 +0000 2016,565,565,0,0,1197,1197,28784,28784,30993,30993,209,209,1,70.0,3.0,1.0,1.0,1529235170000.0,1529235170000.0,1463076550000.0,0,0,0,0,0,0.0,4.350755804761345e-07,1.809288041376921e-08,70.0,4.684650314652875e-07,3.1590743579597035e-09,8.540081398312117e-09,3.0,1.0,0.3299999999999999,1
255496,730825101457887232,Thu May 12 18:20:57 +0000 2016,1191,1191,0,0,1138,1138,12141,12141,83910,83910,45,45,1,111.0,1.0,1.0,1.0,1529252127000.0,1529252127000.0,1463077257000.0,0,0,0,0,0,0.0,1.8346843748994147e-07,1.719686037917415e-08,111.0,1.2680040021234649e-06,6.800164473311394e-10,1.7997768639364158e-08,1.0,1.0,0.1642857142857142,1
255497,730826149580808192,Thu May 12 18:25:06 +0000 2016,455,455,0,0,950,950,20187,20187,11795,11795,18,18,1,86.0,0.0,1.0,1.0,1529252568000.0,1529252568000.0,1463077506000.0,0,0,0,0,0,0.0,3.050544931865723e-07,1.4355861124844884e-08,86.0,1.7823934943952149e-07,2.7200578973390307e-10,6.87570190716255e-09,0.0,1.0,0.0814285714285714,1
255498,730827038077124608,Thu May 12 18:28:38 +0000 2016,62,62,0,0,246,246,2471,2471,1589,1589,0,0,1,100.0,2.0,2.0,1.0,1529254268000.0,1529254268000.0,1463077718000.0,0,0,0,0,0,0.0,3.7339510748142656e-08,3.717328872538686e-09,100.0,2.4011526741723463e-08,0.0,9.368877646235711e-10,2.0,2.0,0.3285714285714285,1
255499,730827726635053056,Thu May 12 18:31:22 +0000 2016,654,654,0,0,644,644,61284,61284,1831,1831,28,28,1,141.0,2.0,1.0,1.0,1529243513000.0,1529243513000.0,1463077882000.0,0,0,0,0,0,0.0,9.262210466941666e-07,9.733149828194036e-09,141.0,2.7672977228918137e-08,4.231804273127842e-10,9.884285695091458e-09,2.0,1.0,0.2471428571428571,1
255500,730830534776131588,Thu May 12 18:42:32 +0000 2016,13,13,0,0,13,13,342,342,384,384,0,0,1,147.0,0.0,1.0,0.0,1529224263000.0,1529224263000.0,1463078552000.0,0,0,0,0,0,0.0,5.17040326318361e-09,1.9653579655376291e-10,147.0,5.805365067434229e-09,0.0,1.9653579655376291e-10,0.0,1.0,0.0814285714285714,1
255501,730833825249538051,Thu May 12 18:55:37 +0000 2016,4680,4680,0,0,4154,4154,80536,80536,1154,1154,24,24,1,130.0,1.0,1.0,1.0,1529227838000.0,1529227838000.0,1463079337000.0,0,0,0,0,0,0.0,1.217503023991428e-06,6.279809726905226e-08,130.0,1.7445595630352985e-08,3.6282001310959406e-10,7.074990255637086e-08,1.0,1.0,0.1642857142857142,1
255502,730834428835041281,Thu May 12 18:58:00 +0000 2016,21,21,0,0,55,55,1030,1030,2817,2817,0,0,1,140.0,3.0,2.0,0.0,1529234496000.0,1529234496000.0,1463079480000.0,0,0,0,0,0,0.0,1.5569492115306873e-08,8.31380646933862e-10,140.0,4.2581805134776175e-08,0.0,3.17436247011111e-10,3.0,2.0,0.4114285714285713,1
255503,730848414611718144,Thu May 12 19:53:35 +0000 2016,2092,2091,0,0,788,787,226083,225973,250770,250642,127,127,2,281.0,6.0,2.0,0.0,1529253255000.0,1529249251000.0,1463082815000.0,110,1,128,0,1,0.3171428571428571,3.4166766912839027e-06,1.1908640776757718e-08,140.5,3.789758689831895e-06,1.9192860135129824e-09,3.1615325513930395e-08,3.0,1.0,0.4114285714285713,-1
255504,730852642558201858,Thu May 12 20:10:23 +0000 2016,615,615,0,0,327,327,3027,3027,1306,1306,0,0,1,68.0,2.0,0.0,1.0,1529240013000.0,1529240013000.0,1463083823000.0,0,0,0,0,0,0.0,4.57553556212956e-08,4.942848129555224e-09,68.0,1.9741161031189976e-08,0.0,9.296182262007533e-09,2.0,0.0,0.1657142857142857,1
255505,730855828891127809,Thu May 12 20:23:03 +0000 2016,1127,1127,0,0,2364,2364,19473,19473,10322,10322,26,26,1,138.0,2.0,2.0,0.0,1529247219000.0,1529247219000.0,1463084583000.0,0,0,0,0,0,0.0,2.943201960695762e-07,3.57301362660339e-08,138.0,1.5600950361167592e-07,3.9297104184301235e-10,1.7033783236810575e-08,2.0,2.0,0.3285714285714285,1
255506,730864581652979713,Thu May 12 20:57:49 +0000 2016,1746,1746,0,0,1862,1862,6336,6336,14604,14604,7,7,1,69.0,1.0,1.0,0.0,1529244177000.0,1529244177000.0,1463086669000.0,0,0,0,0,0,0.0,9.577144290259544e-08,2.8144953706539248e-08,69.0,2.2074592047814135e-07,1.0580809664112499e-10,2.6391562390772038e-08,1.0,1.0,0.1642857142857142,1
255507,730866119213350912,Thu May 12 21:03:56 +0000 2016,236,236,0,0,42,42,3157,3157,2419,2419,2,2,1,141.0,0.0,2.0,0.0,1529224423000.0,1529224423000.0,1463087036000.0,0,0,0,0,0,0.0,4.773396929031986e-08,6.350417200486011e-10,141.0,3.6575379066608725e-08,3.024008190707625e-11,3.568329665034997e-09,0.0,2.0,0.1628571428571428,1
255508,730868695417884672,Thu May 12 21:14:10 +0000 2016,577,577,0,0,409,409,9399,9399,6415,6415,3,3,1,20.0,1.0,0.0,0.0,1529242930000.0,1529242930000.0,1463087650000.0,0,0,0,0,0,0.0,1.4207482758745786e-07,6.182424139086102e-09,20.0,9.696882848957785e-08,4.5347854320924945e-11,8.7219039810579e-09,1.0,0.0,0.0828571428571428,1
255509,730874747643400194,Thu May 12 21:38:13 +0000 2016,89,89,0,0,468,468,1802,1802,4383,4383,0,0,1,144.0,4.0,1.0,1.0,1529240834000.0,1529240834000.0,1463089093000.0,0,0,0,0,0,0.0,2.7240401730318785e-08,7.074643734622192e-09,144.0,6.625675959155784e-08,0.0,1.3453916503875535e-09,4.0,1.0,0.4128571428571428,1
